DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,,,,
3/1/2018,"1,895,304","1,895,304","1,895,304","1,895,304",1,1,,,,
3/2/2018,"1,894,183","1,894,183","1,894,183","1,894,183",1,1,,,,
3/5/2018,"1,892,773","1,892,773","1,892,773","1,892,773",1,1,,,,
3/6/2018,"1,901,888","1,901,888","1,901,888","1,901,888",1,1,,,,
3/7/2018,"1,904,388","1,904,388","1,904,388","1,904,388",1,1,,,,
3/8/2018,"1,903,383","1,903,383","1,903,383","1,903,383",1,1,,,,
3/9/2018,"1,908,938","1,908,938","1,908,938","1,908,938",1,1,,,,
3/12/2018,"1,912,687","1,912,687","1,912,687","1,912,687",1,1,,,,
3/13/2018,"1,918,887","1,918,887","1,918,887","1,918,887",1,1,,,,
3/14/2018,"1,924,306","1,924,306","1,924,306","1,924,306",1,1,,,,
3/15/2018,"1,927,447","1,927,447","1,927,447","1,927,447",1,1,,,,
3/16/2018,"1,927,447","1,927,447","1,927,447","1,927,447",1,1,,,,
3/19/2018,"1,929,452","1,929,452","1,929,452","1,929,452",1,1,,,,
3/20/2018,"1,933,937","1,933,937","1,933,937","1,933,937",1,1,,,,
3/21/2018,"1,933,162","1,933,162","1,933,162","1,933,162",1,1,,,,
3/22/2018,"1,933,162","1,933,162","1,933,162","1,933,162",1,1,,,,
3/23/2018,"1,936,267","1,936,267","1,936,267","1,936,267",1,1,,,,
3/26/2018,"1,940,567","1,940,567","1,940,567","1,940,567",1,1,,,,
3/27/2018,"1,943,236","1,943,236","1,943,236","1,943,236",1,1,,,,
3/28/2018,"1,947,935","1,947,935","1,947,935","1,947,935",1,1,,,,
3/29/2018,"1,947,767","1,947,767","1,947,767","1,947,767",1,1,,,,
3/30/2018,"1,947,742","1,947,742","1,947,742","1,947,742",1,1,,,,
4/2/2018,"1,947,184","1,947,184","1,947,184","1,947,184",1,1,,,,
4/3/2018,"1,944,009","1,944,009","1,944,009","1,944,009",1,1,,,,
4/4/2018,"1,945,462","1,945,462","1,945,462","1,945,462",1,1,,,,
4/5/2018,"1,948,766","1,948,766","1,948,766","1,948,766",1,1,,,,
4/6/2018,"1,949,641","1,949,641","1,949,641","1,949,641",1,1,,,,
4/9/2018,"1,950,758","1,950,758","1,950,758","1,950,758",1,1,,,,
4/10/2018,"1,954,505","1,954,505","1,954,505","1,954,505",1,1,,,,
4/11/2018,"1,953,970","1,953,970","1,953,970","1,953,970",1,1,,,,
4/12/2018,"1,956,756","1,956,756","1,956,756","1,956,756",1,1,,,,
4/13/2018,"1,956,131","1,956,131","1,956,131","1,956,131",1,1,,,,
4/16/2018,"1,954,482","1,954,482","1,954,482","1,954,482",1,1,,,,
4/17/2018,"1,959,624","1,959,624","1,959,624","1,959,624",1,1,,,,
4/18/2018,"1,965,214","1,965,214","1,965,214","1,965,214",1,1,,,,
4/19/2018,"1,972,192","1,972,192","1,972,192","1,972,192",1,1,,,,
4/20/2018,"1,979,472","1,979,472","1,979,472","1,979,472",1,1,,,,
4/23/2018,"1,990,502","1,990,502","1,990,502","1,990,502",1,1,,,,
4/24/2018,"1,982,340","1,982,340","1,982,340","1,982,340",1,1,,,,
4/25/2018,"1,987,914","1,987,914","1,987,914","1,987,914",1,1,,,,
4/26/2018,"1,991,190","1,991,190","1,991,190","1,991,190",1,1,,,,
4/27/2018,"1,991,543","1,991,543","1,991,543","1,991,543",1,1,,,,
4/30/2018,"1,991,018","1,991,018","1,991,018","1,991,018",1,1,,,,
5/1/2018,"1,992,112","1,992,112","1,992,112","1,992,112",1,1,,,,
5/2/2018,"1,995,817","1,995,817","1,995,817","1,995,817",1,1,,,,
5/3/2018,"1,998,337","1,998,337","1,998,337","1,998,337",1,1,,,,
5/4/2018,"1,986,339","1,986,339","1,986,339","1,986,339",1,1,,,,
5/7/2018,"1,990,464","1,990,464","1,990,464","1,990,464",1,1,,,,
5/8/2018,"1,992,686","1,992,686","1,992,686","1,992,686",1,1,,,,
5/9/2018,"1,994,540","1,994,540","1,994,540","1,994,540",1,1,,,,
5/10/2018,"1,994,265","1,994,265","1,994,265","1,994,265",1,1,,,,
5/11/2018,"1,999,165","1,999,165","1,999,165","1,999,165",1,1,,,,
5/14/2018,"1,998,890","1,998,890","1,998,890","1,998,890",1,1,,,,
5/15/2018,"1,995,518","1,995,518","1,995,518","1,995,518",1,1,,,,
5/16/2018,"1,990,893","1,990,893","1,990,893","1,990,893",1,1,,,,
5/17/2018,"2,010,410","2,010,410","2,010,410","2,010,410",1,1,,,,
5/18/2018,"2,015,278","2,015,278","2,015,278","2,015,278",1,1,,,,
5/21/2018,"2,015,278","2,015,278","2,015,278","2,015,278",1,1,,,,
5/22/2018,"2,015,278","2,015,278","2,015,278","2,015,278",1,1,,,,
5/23/2018,"2,010,961","2,010,961","2,010,961","2,010,961",1,1,,,,
5/24/2018,"2,010,686","2,010,686","2,010,686","2,010,686",1,1,,,,
5/25/2018,"2,013,571","2,013,571","2,013,571","2,013,571",1,1,,,,
5/29/2018,"2,012,539","2,012,539","2,012,539","2,012,539",1,1,,,,
5/30/2018,"2,015,718","2,015,718","2,015,718","2,015,718",1,1,,,,
5/31/2018,"2,019,146","2,019,146","2,019,146","2,019,146",1,1,,,,
6/1/2018,"2,018,951","2,018,951","2,018,951","2,018,951",1,1,,,,
6/4/2018,"2,023,681","2,023,681","2,023,681","2,023,681",1,1,,,,
6/5/2018,"2,023,681","2,023,681","2,023,681","2,023,681",1,1,,,,
6/6/2018,"2,029,648","2,029,648","2,029,648","2,029,648",1,1,,,,
6/7/2018,"2,033,933","2,033,933","2,033,933","2,033,933",1,1,,,,
6/8/2018,"2,033,093","2,033,093","2,033,093","2,033,093",1,1,,,,
6/11/2018,"2,038,150","2,038,150","2,038,150","2,038,150",1,1,,,,
6/12/2018,"2,043,603","2,043,603","2,043,603","2,043,603",1,1,,,,
6/13/2018,"2,046,579","2,046,579","2,046,579","2,046,579",1,1,,,,
6/14/2018,"2,045,074","2,045,074","2,045,074","2,045,074",1,1,,,,
6/15/2018,"2,047,779","2,047,779","2,047,779","2,047,779",1,1,,,,
6/18/2018,"2,052,270","2,052,270","2,052,270","2,052,270",1,1,,,,
6/19/2018,"2,058,261","2,058,261","2,058,261","2,058,261",1,1,,,,
6/20/2018,"2,054,114","2,054,114","2,054,114","2,054,114",1,1,,,,
6/21/2018,"2,054,432","2,054,432","2,054,432","2,054,432",1,1,,,,
6/22/2018,"2,054,432","2,054,432","2,054,432","2,054,432",1,1,,,,
6/25/2018,"2,054,255","2,054,255","2,054,255","2,054,255",1,1,,,,
6/26/2018,"2,057,400","2,057,400","2,057,400","2,057,400",1,1,,,,
6/27/2018,"2,060,402","2,060,402","2,060,402","2,060,402",1,1,,,,
6/28/2018,"2,054,290","2,054,290","2,054,290","2,054,290",1,1,,,,
6/29/2018,"2,057,036","2,057,036","2,057,036","2,057,036",1,1,,,,
7/2/2018,"2,061,136","2,061,136","2,061,136","2,061,136",1,1,,,,
7/3/2018,"2,064,501","2,064,501","2,064,501","2,064,501",1,1,,,,
7/5/2018,"2,062,981","2,062,981","2,062,981","2,062,981",1,1,,,,
7/6/2018,"2,044,624","2,044,624","2,044,624","2,044,624",1,1,,,,
7/9/2018,"2,045,807","2,045,807","2,045,807","2,045,807",1,1,,,,
7/10/2018,"2,045,307","2,045,307","2,045,307","2,045,307",1,1,,,,
7/11/2018,"2,049,857","2,049,857","2,049,857","2,049,857",1,1,,,,
7/12/2018,"2,050,987","2,050,987","2,050,987","2,050,987",1,1,,,,
7/13/2018,"2,046,882","2,046,882","2,046,882","2,046,882",1,1,,,,
7/16/2018,"2,047,453","2,047,453","2,047,453","2,047,453",1,1,,,,
7/17/2018,"2,050,801","2,050,801","2,050,801","2,050,801",1,1,,,,
7/18/2018,"2,055,685","2,055,685","2,055,685","2,055,685",1,1,,,,
7/19/2018,"2,056,209","2,056,209","2,056,209","2,056,209",1,1,,,,
7/20/2018,"2,058,044","2,058,044","2,058,044","2,058,044",1,1,,,,
7/23/2018,"2,059,164","2,059,164","2,059,164","2,059,164",1,1,,,,
7/24/2018,"2,058,327","2,058,327","2,058,327","2,058,327",1,1,,,,
7/25/2018,"2,059,389","2,059,389","2,059,389","2,059,389",1,1,,,,
7/26/2018,"2,053,489","2,053,489","2,053,489","2,053,489",1,1,,,,
7/27/2018,"2,051,232","2,051,232","2,051,232","2,051,232",1,1,,,,
7/30/2018,"2,055,836","2,055,836","2,055,836","2,055,836",1,1,,,,
7/31/2018,"2,057,796","2,057,796","2,057,796","2,057,796",1,1,,,,
8/1/2018,"2,057,691","2,057,691","2,057,691","2,057,691",1,1,,,,
8/2/2018,"2,060,396","2,060,396","2,060,396","2,060,396",1,1,,,,
8/3/2018,"2,057,136","2,057,136","2,057,136","2,057,136",1,1,,,,
8/6/2018,"2,058,961","2,058,961","2,058,961","2,058,961",1,1,,,,
8/7/2018,"2,062,081","2,062,081","2,062,081","2,062,081",1,1,,,,
8/8/2018,"2,071,961","2,071,961","2,071,961","2,071,961",1,1,,,,
8/9/2018,"2,074,441","2,074,441","2,074,441","2,074,441",1,1,,,,
8/10/2018,"2,079,541","2,079,541","2,079,541","2,079,541",1,1,,,,
8/13/2018,"2,085,756","2,085,756","2,085,756","2,085,756",1,1,,,,
8/14/2018,"2,093,146","2,093,146","2,093,146","2,093,146",1,1,,,,
8/15/2018,"2,103,855","2,103,855","2,103,855","2,103,855",1,1,,,,
8/16/2018,"2,115,055","2,115,055","2,115,055","2,115,055",1,1,,,,
8/17/2018,"2,128,150","2,128,150","2,128,150","2,128,150",1,1,,,,
8/20/2018,"2,137,795","2,137,795","2,137,795","2,137,795",1,1,,,,
8/21/2018,"2,142,210","2,142,210","2,142,210","2,142,210",1,1,,,,
8/22/2018,"2,152,195","2,152,195","2,152,195","2,152,195",1,1,,,,
8/23/2018,"2,162,825","2,162,825","2,162,825","2,162,825",1,1,,,,
8/24/2018,"2,167,785","2,167,785","2,167,785","2,167,785",1,1,,,,
8/27/2018,"2,195,449","2,195,449","2,195,449","2,195,449",1,1,,,,
8/28/2018,"2,197,799","2,197,799","2,197,799","2,197,799",1,1,,,,
8/29/2018,"2,205,398","2,205,398","2,205,398","2,205,398",1,1,,,,
8/30/2018,"2,203,744","2,203,744","2,203,744","2,203,744",1,1,,,,
8/31/2018,"2,212,789","2,212,789","2,212,789","2,212,789",1,1,,,,
9/4/2018,"2,223,426","2,223,426","2,223,426","2,223,426",1,1,,,,
9/5/2018,"2,236,876","2,236,876","2,236,876","2,236,876",1,1,,,,
9/6/2018,"2,241,960","2,241,960","2,241,960","2,241,960",1,1,,,,
9/7/2018,"2,250,153","2,250,153","2,250,153","2,250,153",1,1,,,,
9/10/2018,"2,263,789","2,263,789","2,263,789","2,263,789",1,1,,,,
9/11/2018,"2,275,034","2,275,034","2,275,034","2,275,034",1,1,,,,
9/12/2018,"2,287,316","2,287,316","2,287,316","2,287,316",1,1,,,,
9/13/2018,"2,298,706","2,298,706","2,298,706","2,298,706",1,1,,,,
9/14/2018,"2,307,850","2,307,850","2,307,850","2,307,850",1,1,,,,
9/17/2018,"2,319,821","2,319,821","2,319,821","2,319,821",1,1,,,,
9/18/2018,"2,328,404","2,328,404","2,328,404","2,328,404",1,1,,,,
9/19/2018,"2,341,231","2,341,231","2,341,231","2,341,231",1,1,,,,
9/20/2018,"2,352,145","2,352,145","2,352,145","2,352,145",1,1,,,,
9/21/2018,"2,363,383","2,363,383","2,363,383","2,363,383",1,1,,,,
9/24/2018,"2,370,289","2,370,289","2,370,289","2,370,289",1,1,,,,
9/25/2018,"2,375,442","2,375,442","2,375,442","2,375,442",1,1,,,,
9/26/2018,"2,378,094","2,378,094","2,378,094","2,378,094",1,1,,,,
9/27/2018,"2,372,951","2,372,951","2,372,951","2,372,951",1,1,,,,
9/28/2018,"2,377,869","2,377,869","2,377,869","2,377,869",1,1,,,,
10/1/2018,"2,383,447","2,383,447","2,383,447","2,383,447",1,1,,,,
10/2/2018,"2,392,120","2,392,120","2,392,120","2,392,120",1,1,,,,
10/3/2018,"2,402,735","2,402,735","2,402,735","2,402,735",1,1,,,,
10/4/2018,"2,405,510","2,405,510","2,405,510","2,405,510",1,1,,,,
10/5/2018,"2,412,036","2,412,036","2,412,036","2,412,036",1,1,,,,
10/8/2018,"2,410,406","2,410,406","2,410,406","2,410,406",1,1,,,,
10/9/2018,"2,413,276","2,413,276","2,413,276","2,413,276",1,1,,,,
10/10/2018,"2,414,121","2,414,121","2,414,121","2,414,121",1,1,,,,
10/11/2018,"2,420,604","2,420,604","2,420,604","2,420,604",1,1,,,,
10/12/2018,"2,424,249","2,424,249","2,424,249","2,424,249",1,1,,,,
10/15/2018,"2,423,724","2,423,724","2,423,724","2,423,724",1,1,,,,
10/16/2018,"2,423,004","2,423,004","2,423,004","2,423,004",1,1,,,,
10/17/2018,"2,425,284","2,425,284","2,425,284","2,425,284",1,1,,,,
10/18/2018,"2,424,343","2,424,343","2,424,343","2,424,343",1,1,,,,
10/19/2018,"2,426,508","2,426,508","2,426,508","2,426,508",1,1,,,,
10/22/2018,"2,430,050","2,430,050","2,430,050","2,430,050",1,1,,,,
10/23/2018,"2,432,320","2,432,320","2,432,320","2,432,320",1,1,,,,
10/24/2018,"2,435,448","2,435,448","2,435,448","2,435,448",1,1,,,,
10/25/2018,"2,438,078","2,438,078","2,438,078","2,438,078",1,1,,,,
10/26/2018,"2,440,664","2,440,664","2,440,664","2,440,664",1,1,,,,
10/29/2018,"2,445,133","2,445,133","2,445,133","2,445,133",1,1,,,,
10/30/2018,"2,448,491","2,448,491","2,448,491","2,448,491",1,1,,,,
10/31/2018,"2,440,352","2,440,352","2,440,352","2,440,352",1,1,,,,
11/1/2018,"2,444,217","2,444,217","2,444,217","2,444,217",1,1,,,,
11/2/2018,"2,447,302","2,447,302","2,447,302","2,447,302",1,1,,,,
11/5/2018,"2,447,302","2,447,302","2,447,302","2,447,302",1,1,,,,
11/6/2018,"2,445,717","2,445,717","2,445,717","2,445,717",1,1,,,,
11/7/2018,"2,446,809","2,446,809","2,446,809","2,446,809",1,1,,,,
11/8/2018,"2,452,339","2,452,339","2,452,339","2,452,339",1,1,,,,
11/9/2018,"2,456,956","2,456,956","2,456,956","2,456,956",1,1,,,,
11/12/2018,"2,456,356","2,456,356","2,456,356","2,456,356",1,1,,,,
11/13/2018,"2,458,286","2,458,286","2,458,286","2,458,286",1,1,,,,
11/14/2018,"2,458,286","2,458,286","2,458,286","2,458,286",1,1,,,,
11/15/2018,"2,459,351","2,459,351","2,459,351","2,459,351",1,1,,,,
11/16/2018,"2,459,349","2,459,349","2,459,349","2,459,349",1,1,,,,
11/19/2018,"2,458,834","2,458,834","2,458,834","2,458,834",1,1,,,,
11/20/2018,"2,456,519","2,456,519","2,456,519","2,456,519",1,1,,,,
11/21/2018,"2,455,443","2,455,443","2,455,443","2,455,443",1,1,,,,
11/23/2018,"2,455,443","2,455,443","2,455,443","2,455,443",1,1,,,,
11/26/2018,"2,454,598","2,454,598","2,454,598","2,454,598",1,1,,,,
11/27/2018,"2,455,078","2,455,078","2,455,078","2,455,078",1,1,,,,
11/28/2018,"2,450,375","2,450,375","2,450,375","2,450,375",1,1,,,,
11/29/2018,"2,450,095","2,450,095","2,450,095","2,450,095",1,1,,,,
11/30/2018,"2,448,776","2,448,776","2,448,776","2,448,776",1,1,,,,
12/3/2018,"2,450,456","2,450,456","2,450,456","2,450,456",1,1,,,,
12/4/2018,"2,455,131","2,455,131","2,455,131","2,455,131",1,1,,,,
12/5/2018,"2,454,856","2,454,856","2,454,856","2,454,856",1,1,,,,
12/6/2018,"2,452,941","2,452,941","2,452,941","2,452,941",1,1,,,,
12/7/2018,"2,453,940","2,453,940","2,453,940","2,453,940",1,1,,,,
12/10/2018,"2,455,080","2,455,080","2,455,080","2,455,080",1,1,,,,
12/11/2018,"2,446,331","2,446,331","2,446,331","2,446,331",1,1,,,,
12/12/2018,"2,447,746","2,447,746","2,447,746","2,447,746",1,1,,,,
12/13/2018,"2,448,662","2,448,662","2,448,662","2,448,662",1,1,,,,
12/14/2018,"2,451,071","2,451,071","2,451,071","2,451,071",1,1,,,,
12/17/2018,"2,454,341","2,454,341","2,454,341","2,454,341",1,1,,,,
12/18/2018,"2,457,743","2,457,743","2,457,743","2,457,743",1,1,,,,
12/19/2018,"2,458,323","2,458,323","2,458,323","2,458,323",1,1,,,,
12/20/2018,"2,462,778","2,462,778","2,462,778","2,462,778",1,1,,,,
12/21/2018,"2,460,079","2,460,079","2,460,079","2,460,079",1,1,,,,
12/24/2018,"2,461,219","2,461,219","2,461,219","2,461,219",1,1,,,,
12/26/2018,"2,460,669","2,460,669","2,460,669","2,460,669",1,1,,,,
12/27/2018,"2,461,889","2,461,889","2,461,889","2,461,889",1,1,,,,
12/28/2018,"2,461,114","2,461,114","2,461,114","2,461,114",1,1,,,,
12/31/2018,"2,461,882","2,461,882","2,461,882","2,461,882",1,1,,,,
1/2/2019,"2,458,882","2,458,882","2,458,882","2,458,882",1,1,,,,
1/3/2019,"2,456,913","2,456,913","2,456,913","2,456,913",1,1,,,,
1/4/2019,"2,451,431","2,451,431","2,451,431","2,451,431",1,1,,,,
1/7/2019,"2,452,531","2,452,531","2,452,531","2,452,531",1,1,,,,
1/8/2019,"2,457,730","2,457,730","2,457,730","2,457,730",1,1,,,,
1/9/2019,"2,463,070","2,463,070","2,463,070","2,463,070",1,1,,,,
1/10/2019,"2,465,531","2,465,531","2,465,531","2,465,531",1,1,,,,
1/11/2019,"2,470,146","2,470,146","2,470,146","2,470,146",1,1,,,,
1/14/2019,"2,474,534","2,474,534","2,474,534","2,474,534",1,1,,,,
1/15/2019,"2,474,186","2,474,186","2,474,186","2,474,186",1,1,,,,
1/16/2019,"2,472,105","2,472,105","2,472,105","2,472,105",1,1,,,,
1/17/2019,"2,473,837","2,473,837","2,473,837","2,473,837",1,1,,,,
1/18/2019,"2,476,755","2,476,755","2,476,755","2,476,755",1,1,,,,
1/21/2019,"2,476,755","2,476,755","2,476,755","2,476,755",1,1,,,,
1/22/2019,"2,484,313","2,484,313","2,484,313","2,484,313",1,1,,,,
1/23/2019,"2,488,853","2,488,853","2,488,853","2,488,853",1,1,,,,
1/24/2019,"2,481,019","2,481,019","2,481,019","2,481,019",1,1,,,,
1/25/2019,"2,480,804","2,480,804","2,480,804","2,480,804",1,1,,,,
1/28/2019,"2,482,854","2,482,854","2,482,854","2,482,854",1,1,,,,
1/29/2019,"2,480,211","2,480,211","2,480,211","2,480,211",1,1,,,,
1/30/2019,"2,481,882","2,481,882","2,481,882","2,481,882",1,1,,,,
1/31/2019,"2,484,142","2,484,142","2,484,142","2,484,142",1,1,,,,
2/1/2019,"2,485,252","2,485,252","2,485,252","2,485,252",1,1,,,,
2/4/2019,"2,477,778","2,477,778","2,477,778","2,477,778",1,1,,,,
2/5/2019,"2,476,953","2,476,953","2,476,953","2,476,953",1,1,,,,
2/6/2019,"2,479,813","2,479,813","2,479,813","2,479,813",1,1,,,,
2/7/2019,"2,478,233","2,478,233","2,478,233","2,478,233",1,1,,,,
2/8/2019,"2,479,633","2,479,633","2,479,633","2,479,633",1,1,,,,
2/11/2019,"2,480,858","2,480,858","2,480,858","2,480,858",1,1,,,,
2/12/2019,"2,485,713","2,485,713","2,485,713","2,485,713",1,1,,,,
2/13/2019,"2,478,855","2,478,855","2,478,855","2,478,855",1,1,,,,
2/14/2019,"2,480,090","2,480,090","2,480,090","2,480,090",1,1,,,,
2/15/2019,"2,477,441","2,477,441","2,477,441","2,477,441",1,1,,,,
2/18/2019,"2,482,112","2,482,112","2,482,112","2,482,112",1,1,,,,
2/19/2019,"2,481,862","2,481,862","2,481,862","2,481,862",1,1,,,,
2/20/2019,"2,487,102","2,487,102","2,487,102","2,487,102",1,1,,,,
2/21/2019,"2,487,102","2,487,102","2,487,102","2,487,102",1,1,,,,
2/22/2019,"2,481,719","2,481,719","2,481,719","2,481,719",1,1,,,,
2/25/2019,"2,480,693","2,480,693","2,480,693","2,480,693",1,1,,,,
2/26/2019,"2,483,020","2,483,020","2,483,020","2,483,020",1,1,,,,
2/27/2019,"2,477,001","2,477,001","2,477,001","2,477,001",1,1,,,,
2/28/2019,"2,477,001","2,477,001","2,477,001","2,477,001",1,1,,,,
3/1/2019,"2,478,770","2,478,770","2,478,770","2,478,770",1,1,,,,
3/4/2019,"2,478,495","2,478,495","2,478,495","2,478,495",1,1,,,,
3/5/2019,"2,480,690","2,480,690","2,480,690","2,480,690",1,1,,,,
3/6/2019,"2,484,615","2,484,615","2,484,615","2,484,615",1,1,,,,
3/7/2019,"2,488,614","2,488,614","2,488,614","2,488,614",1,1,,,,
3/8/2019,"2,491,683","2,491,683","2,491,683","2,491,683",1,1,,,,
3/11/2019,"2,491,683","2,491,683","2,491,683","2,491,683",1,1,,,,
3/12/2019,"2,491,533","2,491,533","2,491,533","2,491,533",1,1,,,,
3/13/2019,"2,495,383","2,495,383","2,495,383","2,495,383",1,1,,,,
3/14/2019,"2,496,428","2,496,428","2,496,428","2,496,428",1,1,,,,
3/15/2019,"2,498,186","2,498,186","2,498,186","2,498,186",1,1,,,,
3/18/2019,"2,497,507","2,497,507","2,497,507","2,497,507",1,1,,,,
3/19/2019,"2,500,105","2,500,105","2,500,105","2,500,105",1,1,,,,
3/20/2019,"2,497,239","2,497,239","2,497,239","2,497,239",1,1,,,,
3/21/2019,"2,497,514","2,497,514","2,497,514","2,497,514",1,1,,,,
3/22/2019,"2,503,286","2,503,286","2,503,286","2,503,286",1,1,,,,
3/25/2019,"2,503,036","2,503,036","2,503,036","2,503,036",1,1,,,,
3/26/2019,"2,497,827","2,497,827","2,497,827","2,497,827",1,1,,,,
3/27/2019,"2,493,479","2,493,479","2,493,479","2,493,479",1,1,,,,
3/28/2019,"2,492,889","2,492,889","2,492,889","2,492,889",1,1,,,,
3/29/2019,"2,490,352","2,490,352","2,490,352","2,490,352",1,1,,,,
4/1/2019,"2,494,003","2,494,003","2,494,003","2,494,003",1,1,,,,
4/2/2019,"2,493,453","2,493,453","2,493,453","2,493,453",1,1,,,,
4/3/2019,"2,493,453","2,493,453","2,493,453","2,493,453",1,1,,,,
4/4/2019,"2,492,800","2,492,800","2,492,800","2,492,800",1,1,,,,
4/5/2019,"2,493,082","2,493,082","2,493,082","2,493,082",1,1,,,,
4/8/2019,"2,493,082","2,493,082","2,493,082","2,493,082",1,1,,,,
4/9/2019,"2,491,636","2,491,636","2,491,636","2,491,636",1,1,,,,
4/10/2019,"2,485,169","2,485,169","2,485,169","2,485,169",1,1,,,,
4/11/2019,"2,483,254","2,483,254","2,483,254","2,483,254",1,1,,,,
4/12/2019,"2,480,309","2,480,309","2,480,309","2,480,309",1,1,,,,
4/15/2019,"2,479,976","2,479,976","2,479,976","2,479,976",1,1,,,,
4/16/2019,"2,479,976","2,479,976","2,479,976","2,479,976",1,1,,,,
4/17/2019,"2,479,336","2,479,336","2,479,336","2,479,336",1,1,,,,
4/18/2019,"2,478,758","2,478,758","2,478,758","2,478,758",1,1,,,,
4/22/2019,"2,483,207","2,483,207","2,483,207","2,483,207",1,1,,,,
4/23/2019,"2,483,207","2,483,207","2,483,207","2,483,207",1,1,,,,
4/24/2019,"2,469,612","2,469,612","2,469,612","2,469,612",1,1,,,,
4/25/2019,"2,468,035","2,468,035","2,468,035","2,468,035",1,1,,,,
4/26/2019,"2,466,438","2,466,438","2,466,438","2,466,438",1,1,,,,
4/29/2019,"2,450,142","2,450,142","2,450,142","2,450,142",1,1,,,,
4/30/2019,"2,438,728","2,438,728","2,438,728","2,438,728",1,1,,,,
5/1/2019,"2,440,438","2,440,438","2,440,438","2,440,438",1,1,,,,
5/2/2019,"2,443,473","2,443,473","2,443,473","2,443,473",1,1,,,,
5/3/2019,"2,440,694","2,440,694","2,440,694","2,440,694",1,1,,,,
5/6/2019,"2,438,992","2,438,992","2,438,992","2,438,992",1,1,,,,
5/7/2019,"2,438,992","2,438,992","2,438,992","2,438,992",1,1,,,,
5/8/2019,"2,438,842","2,438,842","2,438,842","2,438,842",1,1,,,,
5/9/2019,"2,435,767","2,435,767","2,435,767","2,435,767",1,1,,,,
5/10/2019,"2,435,957","2,435,957","2,435,957","2,435,957",1,1,,,,
5/13/2019,"2,435,957","2,435,957","2,435,957","2,435,957",1,1,,,,
5/14/2019,"2,435,682","2,435,682","2,435,682","2,435,682",1,1,,,,
5/15/2019,"2,435,682","2,435,682","2,435,682","2,435,682",1,1,,,,
5/16/2019,"2,435,657","2,435,657","2,435,657","2,435,657",1,1,,,,
5/17/2019,"2,434,832","2,434,832","2,434,832","2,434,832",1,1,,,,
5/20/2019,"2,438,332","2,438,332","2,438,332","2,438,332",1,1,,,,
5/21/2019,"2,437,372","2,437,372","2,437,372","2,437,372",1,1,,,,
5/22/2019,"2,430,572","2,430,572","2,430,572","2,430,572",1,1,,,,
5/23/2019,"2,429,567","2,429,567","2,429,567","2,429,567",1,1,,,,
5/24/2019,"2,407,962","2,407,962","2,407,962","2,407,962",1,1,,,,
5/28/2019,"2,407,225","2,407,225","2,407,225","2,407,225",1,1,,,,
5/29/2019,"2,404,134","2,404,134","2,404,134","2,404,134",1,1,,,,
5/30/2019,"2,399,659","2,399,659","2,399,659","2,399,659",1,1,,,,
5/31/2019,"2,393,145","2,393,145","2,393,145","2,393,145",1,1,,,,
6/3/2019,"2,392,620","2,392,620","2,392,620","2,392,620",1,1,,,,
6/4/2019,"2,390,727","2,390,727","2,390,727","2,390,727",1,1,,,,
6/5/2019,"2,389,015","2,389,015","2,389,015","2,389,015",1,1,,,,
6/6/2019,"2,388,658","2,388,658","2,388,658","2,388,658",1,1,,,,
